日期,排名,电影ID,电影名称,影片英文名称,当前票房(万),累计票房(万),累计场次,累计人次(万),天数,票房占比,当前场次,当前人次(万),人次占比,累计上映天数,场均人次,场均收入,上映日期,黄金场票房(万),黄金场场次,黄金场人次(万),黄金场排座(万),黄金场场均人次,票房环比,场次环比,人次环比,场次占比,上午场票房(万),上午场场次,上午场人次(万),下午场票房(万),下午场场次,下午场人次(万),加映场票房(万),加映场场次,加映场人次(万),上座率,黄金场票房占比,黄金场场次占比,黄金场人次占比,黄金场上座率,票房占全国比,当前排座(万),排座占比
2023-10-25,81,2333,红色恋人,A Time to Remember,129.4,1647714.47,33867,46195,1,0,7,4,0,9235,1,18,1998-07-14,0,0,0,0,0,41.82,-22.22,33.33,0,0,1,0,129.4,6,4,0,0,0,0.58,0,0,0,0,100,687,0
2023-10-25,82,39707,毒蜂,DANGEROUS BEES,125,339901.53,10292,11542,1,0,4,5,0,41,1,31,2023-09-15,0,1,0,85,0,-47.92,-20,-37.5,0,0,0,0,0,1,0,0,2,0,1.51,0,25,0,0,100,332,0
2023-10-25,83,25610,洛神,,104,15468.23,119,888,1,0,3,14,0,,5,35,,0,0,0,0,0,0,0,0,0,104,3,14,0,0,0,0,0,0,4.01,0,0,0,0,100,349,0
2023-10-25,84,39754,当我要飞时,I wanna fly,60,2028.3,1253,56,1,0,21,2,0,6,0,3,2023-10-20,0,2,0,490,0,0,-19.23,0,0.01,0,3,0,60,8,2,0,2,0,0.14,0,9.52,0,0,100,1390,0
2023-10-25,85,33085,禁锢,Imprisoned,50,1359229.33,14726,42958,1,0,3,2,0,76,1,17,2023-08-11,0,0,0,0,0,-60,50,-60,0,0,0,0,0,2,0,50,1,2,0.65,0,0,0,0,100,310,0
2023-10-25,86,39571,命中注定与你为敌,FATHER,50,91141.78,3711,2405,1,0,1,2,0,132,2,50,2023-06-16,0,0,0,0,0,-33.33,0,-33.33,0,0,0,0,50,1,2,0,0,0,3.7,0,0,0,0,100,54,0
2023-10-25,87,39592,八角笼中,Never Say Never,35,2208712383,3056510,54251146,1,0,31,1,0,112,0,1,2023-07-06,0,3,0,244,0,-84.44,34.78,-80,0.01,0,1,0,35,5,1,0,3,0,0.06,0,9.68,0,0,100,1583,0
2023-10-25,88,26548,毛泽东在上海.1924,Mao Ze Dong Zai Shang Hai.1924,20,135497.9,98,3689,1,0,2,2,0,,1,10,,0,0,0,0,0,0,0,0,0,20,2,2,0,0,0,0,0,0,0.91,0,0,0,0,100,220,0
2023-10-25,89,31502,碧玉簪,Bi Yu Zan,10,22126.35,28,1497,1,0,1,1,0,22296,1,10,1962-10-10,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,1.09,0,0,0,0,100,92,0
2023-10-25,90,2865,被偷走的那五年,The Stolen Years,0,149406961.2,265868,4753971,1,0,2,0,0,3710,0,0,2013-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-25,91,2933,一夜惊喜,One Night Surprise,0,177326541,228801,5696151,1,0,1,0,0,3730,0,0,2013-08-09,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-25,92,3613,闺蜜,Close Friend,0,204944881.7,280369,6443950,1,0,1,0,0,3375,0,0,2014-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-25,93,21048,党的女儿,,0,62050.23,10019,1841,1,0,2,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-10-25,94,33172,大鱼海棠,Big Fish & Begonia,0,574983640.7,751019,17462699,1,0,2,0,0,2666,0,0,2016-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,181,0
2023-10-25,95,34213,单声,Mr.Chan Sheng,0,105721,304,4879,1,0,2,0,0,678,0,0,2021-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-10-25,96,34817,魔镜奇缘2,Magic Mirror 2,0,20634361.18,93745,697296,1,0,1,0,0,1973,0,0,2018-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0
2023-10-25,97,38375,让这首歌作证,Our Song,0,915514.58,5182,38675,1,0,1,0,0,342,0,0,2022-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92,0
2023-10-25,98,38432,奇异世界历险记,Adventures In Wonder World,0,5019420.41,42492,149152,1,0,1,0,0,936,0,0,2021-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-25,99,38439,不二兄弟,He Is My Brother,0,746944.19,27512,20103,1,0,2,0,0,237,0,0,2023-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-10-25,100,38582,雄狮少年,Lion Dance Boy,0,249648970,1172492,6384042,1,0,1,0,0,678,0,0,2021-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-25,101,37998,拨浪鼓咚咚响,Like Father And Son,0,1881720.26,28406,52211,1,0,1,0,0,243,0,0,2023-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,0
2023-10-25,102,38250,汪汪队立大功之超能救援,Paw Patrol : Mighty Pups,0,79116974.93,465089,2647173,1,0,2,0,0,1077,0,0,2020-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,120,0
2023-10-25,103,38941,神兽魔王大作战,Shen Shou Mo Wang Da Zuo Zhan,0,20061.64,790,730,1,0,1,0,0,83,0,0,2023-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,0
2023-10-25,104,39078,汪汪队立大功大电影,Paw Patrol: The Movie,0,82541253.75,524773,2505676,1,0,1,0,0,650,0,0,2022-01-14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0
2023-10-25,105,39496,征程之星火,SPARK OF JOURNEY,0,787974.91,1488,24406,1,0,3,0,0,175,0,0,2023-05-04,0,0,0,0,0,0,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
2023-10-25,106,39508,荒野狂兽,Beast,0,453925.57,20835,14027,1,0,7,0,0,167,0,0,2023-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-25,107,39367,熊出没·伴我“熊芯”,Boonie Bears: Guardian Code,0,1495942056,1697469,32309213,1,0,1,0,0,277,0,0,2023-01-22,0,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,70,0
2023-10-25,108,39379,倍儿喜欢你,I Like You More,0,5302318.39,107730,143177,1,0,1,0,0,195,0,0,2023-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-25,109,39578,变形金刚：超能勇士崛起,Transformers: Rise of the Beasts,0,656025742.3,1976271,17540090,1,0,1,0,0,139,0,0,2023-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,0
2023-10-25,110,39623,金玉满堂之一网不捞鱼,Golden Dream Village,0,29488.9,129,1017,1,0,1,0,0,102,0,0,2023-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,191,0
2023-10-25,111,39610,欢乐丛林之外星人大冒险,Hello Elien,0,3889871.5,23840,124427,1,0,1,0,0,103,0,0,2023-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107,0
2023-10-25,112,39621,申纪兰,Shen Ji Lan,0,4539376.88,11167,125390,1,0,2,0,0,120,0,0,2023-06-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
2023-10-25,113,39543,翻转的手心,TURNING THE HANDS OF FATE,0,461284.3,300,13083,1,0,1,0,0,158,0,0,2023-05-21,0,0,0,0,0,-100,-83.33,-100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87,0
2023-10-25,114,39547,画布上的起跑线,The Starting Line On The Canvas,0,139215.98,381,6109,1,0,1,0,0,147,0,0,2023-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0
2023-10-25,115,39569,海洋传奇,Legend of the Ocean,0,282809.07,4630,10077,1,0,1,0,0,117,0,0,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,0
2023-10-25,116,39650,王牌二哈,Kings Husky,0,3114010.11,25793,87945,1,0,1,0,0,68,0,0,2023-08-19,0,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,120,0
2023-10-25,117,39643,雪豹和她的朋友们,snow leopards and friends,0,2691618.71,16593,69786,1,0,4,0,0,83,0,0,2023-08-04,0,0,0,0,0,-100,33.33,-100,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,445,0
2023-10-25,118,39691,意外人生,Everything Is Unknown,0,4299220.78,87983,106235,1,0,4,0,0,55,0,0,2023-09-01,0,1,0,150,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,600,0
2023-10-25,119,39674,里奇不眠夜,Ex Kills Me,0,407917.82,5029,10807,1,0,1,0,0,58,0,0,2023-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-25,120,39657,学爸,Papa,0,614731117.4,1572805,15118443,1,0,1,0,0,69,0,0,2023-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-25,121,39764,二手杰作,World's Greatest Dad,0,169360,21,2804,1,0,1,0,0,-1,0,0,2023-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-25,122,39711,江米儿,The Song of Spring,0,116270.46,7004,3198,1,0,3,0,0,37,0,0,2023-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,201,0
2023-10-25,123,39715,厨神驾到,Wonderful Chef,0,580667.6,35482,16018,1,0,1,0,0,34,0,0,2023-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-25,124,39700,踢球吧少年,Football youth,0,414332.5,11820,14844,1,0,6,0,0,48,0,0,2023-09-08,0,0,0,0,0,0,-25,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,418,0
2023-10-25,125,39720,嗨！神兽,Hello! Tapir,0,1263942.39,28294,41125,1,0,1,0,0,40,0,0,2023-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-25,126,39721,威尼斯惊魂夜,A Haunting in Venice,0,43731113.23,298343,1146771,1,0,1,0,0,41,0,0,2023-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63,0
2023-10-24,1,39755,河边的错误,Only the River Flows,13835464.47,121266466.3,398821,3073280,1,37.88,94504,354256,38.33,4,4,146,2023-10-21,3750452.21,25385,98273,3511838,4,-11.92,-0.06,-11.8,27.56,1453122.28,9701,37017,6239256.27,42667,157408,2321563.17,15353,59679,2.75,27.11,26.86,27.74,2.8,100,12889399,30.73
2023-10-24,2,39741,坚如磐石,Under The Light,5946112.5,1278475619,2433731,29899624,1,16.28,61928,148517,16.07,27,2,96,2023-09-28,1583484.2,16383,41063,2275927,3,-5.37,-0.51,-4.7,18.06,671531.08,6692,16398,2736089.59,28829,67471,912002.13,8883,22457,1.75,26.63,26.45,27.65,1.8,100,8480627,20.22
2023-10-24,3,39740,志愿军：雄兵出击,THE VOLUNTEERS：TO THE WAR,4522843.88,748283753.2,1822436,18085721,1,12.38,44121,115994,12.55,27,3,103,2023-09-28,1156871.21,11502,30525,1384435,3,3.63,-0.21,3.63,12.87,586397.06,5338,14772,2182432.78,21046,55186,539700.61,4984,13971,2.24,25.58,26.07,26.32,2.2,100,5186682,12.36
2023-10-24,4,39745,莫斯科行动,Moscow Mission,3966741.91,619497026.2,1480660,14618491,1,10.86,40467,99771,10.79,26,2,98,2023-09-29,1075744.08,10326,27776,1201482,3,-6.48,0.38,-6.04,11.8,419963.58,4479,10365,1821064.72,19079,45263,623222.95,5932,15669,2.13,27.12,25.52,27.84,2.31,100,4676050,11.15
2023-10-24,5,39742,前任4：英年早婚,The Ex-file 4,3637173.49,952281351.4,2055139,22621868,1,9.96,44436,92303,9.99,27,2,82,2023-09-28,955044.96,11172,24864,1257928,2,-8.3,-0.43,-7.74,12.96,370667.65,4783,9328,1642058.94,20711,41145,641190.56,6867,16236,1.86,26.26,25.14,26.94,1.98,100,4960051,11.82
2023-10-24,6,39637,潜艇总动员：环游地球80天,Around The World In 80 Days,1056580,46709008.23,81992,924654,1,2.89,274,17114,1.85,74,62,3856,2023-08-12,0,0,0,0,0,78.15,22.87,71.04,0.08,53460,1,891,0,0,0,0,0,0,34.24,0,0,0,0,100,49976,0.12
2023-10-24,7,39725,好像也没那么热血沸腾,Lose To Win,860359.78,169703466,595874,4042188,1,2.36,11515,21880,2.37,27,2,75,2023-09-28,232801.66,2467,5956,241162,2,-3.4,1.05,-3.03,3.36,98742.25,1635,2472,392689.91,5837,10013,130616.76,1398,3290,1.93,27.06,21.42,27.22,2.47,100,1130838,2.7
2023-10-24,8,39760,最好的相遇,An Encounter To Remember,820480.54,14325299.93,176276,370373,1,2.25,23729,21401,2.32,5,1,35,2023-10-20,209766.23,5238,5532,529724,1,-15.07,-5.95,-14.8,6.92,80926.8,2790,2065,362746.72,11357,9512,158651.89,3849,4066,0.9,25.57,22.07,25.85,1.04,100,2379836,5.67
2023-10-24,9,39653,觅渡,PATHFINDERS,311233,17572934.71,7503,478200,1,0.85,128,7954,0.86,58,62,2432,2023-08-28,22598.95,8,612,764,77,161.64,58.02,133.53,0.04,44450.53,8,1111,69253.73,31,1798,37196.79,20,916,50.37,7.26,6.25,7.69,80.1,100,15791,0.04
2023-10-24,10,39512,小马鞭,THE LITTLE HORSEWHIP,228741.97,1665087.06,2672,41406,1,0.63,348,5715,0.62,9,16,657,2023-10-16,11085.13,24,279,2346,12,29.78,7.08,29.56,0.1,3548.55,14,89,71898.75,101,1794,6489.54,4,161,23.07,4.85,6.9,4.88,11.89,100,24772,0.06
2023-10-24,11,39627,八百矿工上井冈,EIGHT HUNDRED MINERS,144140,2349495.91,1149,91949,1,0.39,67,5573,0.6,116,83,2151,2023-07-01,7625,2,305,445,153,58.18,39.58,57.65,0.02,33275,11,1331,7675,2,307,2975,1,119,42.68,5.29,2.99,5.47,68.54,100,13057,0.03
2023-10-24,12,39743,汪汪队立大功大电影2：超能大冒险,PAW Patrol: The Mighty Movie,128662.65,118370825.4,390208,3608757,1,0.35,5602,4512,0.49,26,1,23,2023-09-29,50697.54,1428,1877,144400,1,-12.34,-5.02,-12.93,1.63,19416.15,1289,649,56861.37,2614,1921,109.67,11,5,0.83,39.4,25.49,41.6,1.3,100,546712,1.3
2023-10-24,13,39702,奥本海默,Oppenheimer,116944.87,447052619.3,1175436,10462033,1,0.32,1325,2558,0.28,56,2,88,2023-08-30,35885.5,318,790,48513,2,-5.3,0.45,-9.8,0.39,15106.77,258,351,55087.43,644,1184,9475.17,90,198,1.33,30.69,24,30.88,1.63,100,192323,0.46
2023-10-24,14,39738,小美人鱼之大海怪传说,The little Mermaid and the Sea Monster,109156.71,5896204.41,31537,183456,1,0.3,328,3442,0.37,26,10,333,2023-09-29,1242.5,38,50,4112,1,0.99,-0.61,1.44,0.1,246.4,88,9,1242.8,124,47,56400.01,27,1890,11,1.14,11.59,1.45,1.22,100,31278,0.07
2023-10-24,15,39728,替身纸人,Paper Man,97682.6,3950985.68,53862,125872,1,0.27,2577,3311,0.36,12,1,38,2023-10-13,5557.52,202,185,18232,1,-7.2,1.22,-6.42,0.75,1673.11,91,58,8238.41,350,294,80841.86,1868,2735,1.3,5.69,7.84,5.59,1.01,100,255414,0.61
2023-10-24,16,39654,孤注一掷,No More Bets,87933.93,3849929469,5215500,92956221,1,0.24,1162,2335,0.25,78,2,76,2023-08-08,12765.41,198,349,20181,2,-15.51,6.8,-14.75,0.34,7582.16,157,196,32178.81,580,833,11638.79,133,288,2.08,14.52,17.04,14.95,1.73,100,112059,0.27
2023-10-24,17,39761,珍·古道尔的传奇一生,Jane,86340.17,1586955.69,23843,43603,1,0.24,2771,2482,0.27,8,1,31,2023-10-17,36653.9,986,1066,103071,1,-15.19,1.24,-10.4,0.81,15662.34,624,434,27286.4,782,782,6737.53,257,200,0.87,42.45,35.58,42.95,1.03,100,283794,0.68
2023-10-24,18,39733,功夫王之萌虎上山,KUNG FU TIGER,85433.87,4891967.54,29941,130826,1,0.23,124,2039,0.22,26,16,689,2023-09-29,37360,25,861,2627,34,30.49,-6.77,24.25,0.04,163.86,38,5,22660.01,40,568,5250,3,105,16.02,43.73,20.16,42.23,32.78,100,12728,0.03
2023-10-24,19,39555,力量密码,The Source Of Power,75370.01,16063715.12,12329,436866,1,0.21,50,2076,0.22,116,42,1507,2023-07-01,5000,2,125,212,63,41.76,42.86,47.86,0.01,0,0,0,9295.01,8,266,0,0,0,33.88,6.63,4,6.02,58.96,100,6127,0.01
2023-10-24,20,39768,困兽,Death Stranding,64740,786399,32,6042,1,0.18,9,1098,0.12,-2,122,7193,2023-10-27,0,0,0,0,0,-64.28,28.57,-26.11,0,0,0,0,0,0,0,0,0,0,33.32,0,0,0,0,100,3295,0.01
2023-10-24,21,39737,贝肯熊：火星任务,BACKKOM BEAR: MARS MISSION,42141.3,72055453.57,284643,1965004,1,0.12,3131,1265,0.14,27,0,13,2023-09-28,15826.19,704,485,69849,1,-30.45,-6.15,-28.49,0.91,5043.27,641,150,20068.46,1587,594,677.5,13,20,0.43,37.56,22.48,38.34,0.69,100,290820,0.69
2023-10-24,22,36770,苍穹,the sky,31080,16682660,2985,426275,1,0.09,5,777,0.08,,155,6216,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,2331,0.01
2023-10-24,23,39406,望道,Manifesto,28000,80412401.53,136836,1907160,1,0.08,6,585,0.06,215,98,4667,2023-03-24,0,0,0,0,0,100.72,0,93.07,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,1755,0
2023-10-24,24,39609,封神第一部：朝歌风云,Fengshen Trilogy,26101.25,2634485182,3686942,60686631,1,0.07,606,623,0.07,97,1,43,2023-07-20,6109.24,91,148,9714,2,-4.74,5.21,-5.61,0.18,3897.57,68,92,12351.16,265,299,3507.28,40,78,1.22,23.41,15.02,23.76,1.52,100,51091,0.12
2023-10-24,25,39759,故园飘梦,Lingering Dream of Homeland,22915.87,50471.37,363,1832,1,0.06,178,857,0.09,2,5,129,2023-10-23,8847.07,37,334,4143,9,-0.61,-3.26,-2.06,0.05,1671,45,59,9061.77,68,332,3311.03,16,131,4.71,38.61,20.79,38.97,8.06,100,18214,0.04
2023-10-24,26,39756,一个和四个,One and Four,20234,115505,27,2591,1,0.06,5,515,0.06,-2,103,4047,2023-10-27,0,0,0,0,0,14.46,66.67,4.25,0,0,0,0,14144,3,341,0,0,0,46.99,0,0,0,0,100,1096,0
2023-10-24,27,39722,敢死队4：最终章,Expend4bles,20046.74,156195446.7,1248419,4575290,1,0.05,634,659,0.07,40,1,32,2023-09-15,4032.67,95,130,9910,1,-5.97,7.28,-8.98,0.18,1222.36,87,49,8681.36,268,285,5568.59,140,178,1.05,20.12,14.98,19.73,1.31,100,62952,0.15
2023-10-24,28,38935,井冈星火,SPARKS OF FIRE IN JINGGANGSHAN,18305,16232199.52,7931,426993,1,0.05,5,523,0.06,180,105,3661,2023-04-28,0,1,0,120,0,-7.76,0,-7.76,0,0,0,0,18305,4,523,0,0,0,57.16,0,20,0,0,100,915,0
2023-10-24,29,39763,白塔之光,The Shadowless Tower,15360.5,81698.5,11,1598,1,0.04,2,456,0.05,-2,228,7680,2023-10-27,10899,1,330,330,330,0,0,0,0,0,0,0,4461.5,1,126,0,0,0,98.49,70.95,50,72.37,100,100,463,0
2023-10-24,30,39752,硬核老爸,Hardcore Dad,14702.2,126697.31,567,4003,1,0.04,135,414,0.04,3,3,109,2023-10-22,84.19,25,2,3023,0,-76.27,-28.95,-79.18,0.04,111.4,21,4,12826.11,51,351,96.5,15,2,3.19,0.57,18.52,0.48,0.07,100,12986,0.03
2023-10-24,31,39699,第八个嫌疑人,Dust To Dust,12963.97,439122399.2,1780872,10444381,1,0.04,514,334,0.04,46,1,25,2023-09-09,2728.66,77,68,8027,1,-7.85,-1.72,-6.96,0.15,808.46,79,21,5905.95,235,158,3480.9,95,85,0.69,21.05,14.98,20.36,0.85,100,48611,0.12
2023-10-24,32,39731,看不见的顶峰,Invisible Summit,9900,387330.16,843,10018,1,0.03,5,330,0.04,-2,66,1980,2023-10-27,0,1,0,72,0,-5.71,0,10,0,0,0,0,0,1,0,0,1,0,26.85,0,20,0,0,100,1229,0
2023-10-24,33,39775,水让我重生,Above Water,7021.2,7511,44,265,1,0.02,21,247,0.03,3,12,334,2023-10-22,1793.9,3,71,237,24,7145.82,200,8133.33,0.01,0,0,0,307.3,14,12,0,0,0,12.47,25.55,14.29,28.74,29.96,100,1981,0
2023-10-24,34,39758,樱桃崮下,Ying Tao Gu Xia,6840,19689,36,655,1,0.02,8,228,0.02,5,29,855,2023-10-20,2940,1,98,214,98,-11.97,0,-11.97,0,2940,1,98,810,3,27,0,1,0,24.57,42.98,12.5,42.98,45.79,100,928,0
2023-10-24,35,39762,洋子的困惑,Yangzi's Confusion,6320.1,157588.41,1804,3868,1,0.02,209,167,0.02,-3,1,30,2023-10-28,5654.99,165,150,17065,1,165.07,-10.3,165.08,0.06,0,0,0,0,4,0,665.11,36,17,0.79,89.48,78.95,89.82,0.88,100,21176,0.05
2023-10-24,36,39736,我是哪吒2之英雄归来,I Am Nezha,5836.7,16654505.54,87550,459565,1,0.02,754,174,0.02,26,0,8,2023-09-29,1504.21,121,46,12660,0,-18.45,-6.1,-12.56,0.22,397.5,178,13,3486.99,362,103,70,8,2,0.26,25.77,16.05,26.44,0.36,100,67965,0.16
2023-10-24,37,39633,热烈,One And Only,5342.69,913006471.1,1517952,22057696,1,0.01,86,133,0.01,89,2,62,2023-07-28,1251.55,18,29,2039,2,9.13,7.5,6.4,0.03,317.5,10,7,3447.89,51,85,255.75,6,10,1.46,23.43,20.93,21.8,1.42,100,9099,0.02
2023-10-24,38,39753,黄鹤楼之盐道迷局,THE CONSTABLE AND THE SNAKE CHARMER,4922.79,65915.46,508,2117,1,0.01,69,154,0.02,5,2,71,2023-10-20,4002.24,10,125,1249,13,36.37,4.55,31.62,0.02,403.07,17,13,385.23,27,12,132.25,8,4,2.22,81.3,14.49,81.17,10.01,100,6928,0.02
2023-10-24,39,39739,爸爸的谎言,Lies My Father Told Me,4464.6,111651.69,9677,3906,1,0.01,263,162,0.02,5,1,17,2023-10-20,100,39,4,4825,0,30.07,-16.77,25.58,0.08,1230,44,41,532,125,18,2097.6,18,82,0.63,2.24,14.83,2.47,0.08,100,25567,0.06
2023-10-24,40,39661,萤火虫的天空,The sky of Firefly,3229.5,1445112.38,2155,41097,1,0.01,9,92,0.01,74,10,359,2023-08-12,0,0,0,0,0,-15.35,-18.18,-18.58,0,0,0,0,0,0,0,0,0,0,33.09,0,0,0,0,100,278,0
2023-10-24,41,38365,生命底色,THE PURSUIT OF LIFE,2850,155629.71,533,5550,1,0.01,2,95,0.01,146,48,1425,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,285,0
2023-10-24,42,39543,翻转的手心,TURNING THE HANDS OF FATE,2675,461284.3,299,13083,1,0.01,6,103,0.01,157,17,446,2023-05-21,0,0,0,0,0,435,500,415,0,2675,4,103,0,0,0,0,0,0,39.31,0,0,0,0,100,262,0
2023-10-24,43,39751,余下都是春天,Tomrrow is another day,2600,49853,28,1579,1,0.01,3,130,0.01,17,43,867,2023-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.25,0,0,0,0,100,391,0
2023-10-24,44,39622,谁说我不靠谱,Aren't I Reliable,2500,1059026,518,24353,1,0.01,1,100,0.01,119,100,2500,2023-06-28,0,0,0,0,0,0,0,0,0,0,0,0,2500,1,100,0,0,0,58.48,0,0,0,0,100,171,0
2023-10-24,45,39750,花开那年,The Year of Blossoms,2313,32725.18,618,1151,1,0.01,43,91,0.01,5,2,54,2023-10-20,20,7,1,744,0,-12.19,-18.87,-12.5,0.01,1240,6,62,40,21,2,0,4,0,2.42,0.86,16.28,1.1,0.13,100,3762,0.01
2023-10-24,46,36483,双飞翼（越剧）,Shuang Fei Yi,2227,67684,49,1679,1,0.01,6,41,0,,7,371,,0,0,0,0,0,0,0,0,0,0,0,0,2227,5,41,0,0,0,11.52,0,0,0,0,100,356,0
2023-10-24,47,39778,少年先锋,YOUNG PIONEERS,2190,2190,1,73,1,0.01,1,73,0.01,-46,73,2190,2023-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,219,0
2023-10-24,48,39708,鹦鹉杀,Dancing Green,1756.6,39234855.16,455052,954481,1,0,64,44,0,40,1,27,2023-09-15,382.8,10,8,1173,1,27.79,-18.99,22.22,0.02,0,9,0,911.3,29,25,462.5,12,11,0.62,21.79,15.63,18.18,0.68,100,7090,0.02
2023-10-24,49,39730,火凤重天,Phoenix in Fire,1550,463440.73,661,9290,1,0,12,31,0,-37,3,129,2023-12-01,0,0,0,0,0,0,-7.69,0,0,0,0,0,0,0,0,0,0,0,32.98,0,0,0,0,100,94,0
2023-10-24,50,38742,落地生根,Rooting,1380,1127916.07,5347,35235,1,0,7,48,0.01,188,7,197,2023-04-20,0,0,0,0,0,15.97,16.67,11.63,0,0,1,0,900,4,30,0,0,0,8.81,0,0,0,0,100,545,0
2023-10-24,51,39744,疯狂大营救,Pil’s Adventures,1357.8,813357.63,7968,24526,1,0,68,66,0.01,26,1,20,2023-09-29,44,9,2,736,0,374.92,-13.92,560,0.02,54.9,15,2,178.9,34,8,0,0,0,1.27,3.24,13.24,3.03,0.27,100,5192,0.01
2023-10-24,52,39748,速度与爱情,Fast & Feel Love,1242.2,515203.38,20199,13630,1,0,189,41,0,12,0,7,2023-10-13,229.23,21,9,2277,0,40.09,5.59,24.24,0.06,30,38,2,920.56,94,27,22.41,20,1,0.23,18.45,11.11,21.95,0.4,100,17751,0.04
2023-10-24,53,39600,穿越烽火,THE FILM CREW BORN IN YAN’AN,1110,813072.9,1594,23385,1,0,2,28,0,119,14,555,2023-06-28,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,0,0,0,18.18,0,0,0,0,100,154,0
2023-10-24,54,36247,郭富山,Guo Fushan,1000,1190428.79,1173,42746,1,0,2,50,0.01,239,25,500,2023-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1,50,64.1,0,0,0,0,100,78,0
